issue_date,province_id,lead,probability,base_rate,y_obs
2024-02-05,5,4,0.425046,0.118557,1.0
2024-02-05,5,5,0.431226,0.118084,0.0
2024-02-05,5,6,0.431635,0.117518,0.0
2024-02-06,5,2,0.475724,0.118405,0.0
2024-02-06,5,3,0.509295,0.118481,0.0
2024-02-06,5,4,0.462983,0.118557,1.0
2024-02-06,5,5,0.454453,0.118084,0.0
2024-02-06,5,6,0.461734,0.117518,0.0
2024-02-07,5,2,0.502614,0.118405,0.0
2024-02-07,5,3,0.554995,0.118481,1.0
2024-02-07,5,4,0.554393,0.118557,1.0
2024-02-07,5,5,0.524482,0.118084,0.0
2024-02-07,5,6,0.519073,0.117518,0.0
2024-02-08,5,2,0.545969,0.118405,0.0
2024-02-08,5,3,0.588034,0.118481,1.0
2024-02-08,5,4,0.597838,0.118557,1.0
2024-02-08,5,5,0.557124,0.118084,0.0
2024-02-08,5,6,0.553499,0.117518,0.0
2024-02-09,5,2,0.622249,0.118405,0.0
2024-02-09,5,3,0.633715,0.118481,1.0
2024-02-09,5,4,0.621103,0.118557,0.0
2024-02-09,5,5,0.588552,0.118084,0.0
2024-02-09,5,6,0.587773,0.117518,0.0
2024-02-10,5,2,0.561795,0.118405,0.0
2024-02-10,5,3,0.616602,0.118481,1.0
2024-02-10,5,4,0.619723,0.118557,0.0
2024-02-10,5,5,0.58573,0.118084,0.0
2024-02-10,5,6,0.623697,0.117518,0.0
2024-02-11,5,2,0.509281,0.118405,0.0
2024-02-11,5,3,0.563502,0.118481,1.0
2024-02-11,5,4,0.561354,0.118557,0.0
2024-02-11,5,5,0.534639,0.118084,0.0
2024-02-11,5,6,0.576659,0.117518,0.0
2024-02-12,5,2,0.459247,0.118405,0.0
2024-02-12,5,3,0.506177,0.118481,1.0
2024-02-12,5,4,0.50625,0.118557,0.0
2024-02-12,5,5,0.484317,0.118084,0.0
2024-02-12,5,6,0.535324,0.117518,0.0
2024-02-13,5,2,0.428007,0.118405,0.0
2024-02-13,5,3,0.467794,0.118481,1.0
2024-02-13,5,4,0.461438,0.118557,0.0
2024-02-13,5,5,0.46015,0.118084,0.0
2024-02-13,5,6,0.491207,0.117518,0.0
2024-02-14,5,2,0.392439,0.118405,1.0
2024-02-14,5,3,0.432805,0.118481,1.0
2024-02-14,5,4,0.41679,0.118557,0.0
2024-02-14,5,5,0.430227,0.118084,0.0
2024-02-14,5,6,0.45334,0.117518,0.0
2024-02-15,5,2,0.34849,0.118405,1.0
2024-02-15,5,3,0.379691,0.118481,1.0
2024-02-15,5,4,0.361641,0.118557,0.0
2024-02-15,5,5,0.376557,0.118084,0.0
2024-02-15,5,6,0.40834,0.117518,0.0
2024-02-16,5,2,0.308958,0.118405,1.0
2024-02-16,5,3,0.326544,0.118481,0.0
2024-02-16,5,4,0.31253,0.118557,0.0
2024-02-16,5,5,0.328875,0.118084,0.0
2024-02-16,5,6,0.367721,0.117518,0.0
2024-02-17,5,2,0.298703,0.118405,1.0
2024-02-17,5,3,0.315892,0.118481,0.0
2024-02-17,5,4,0.305639,0.118557,0.0
2024-02-17,5,5,0.320875,0.118084,0.0
2024-02-17,5,6,0.368901,0.117518,0.0
2024-02-18,5,2,0.292627,0.118405,1.0
2024-02-18,5,3,0.30776,0.118481,0.0
2024-02-18,5,4,0.30085,0.118557,0.0
2024-02-18,5,5,0.313059,0.118084,0.0
2024-02-18,5,6,0.369412,0.117518,0.0
2024-02-19,5,2,0.293608,0.118405,1.0
2024-02-19,5,3,0.3028,0.118481,0.0
2024-02-19,5,4,0.273642,0.118557,0.0
2024-02-19,5,5,0.299318,0.118084,0.0
2024-02-19,5,6,0.366786,0.117518,0.0
2024-02-20,5,2,0.29703,0.118405,1.0
2024-02-20,5,3,0.301984,0.118481,0.0
2024-02-20,5,4,0.27087,0.118557,0.0
2024-02-20,5,5,0.301283,0.118084,0.0
2024-02-20,5,6,0.358824,0.117518,0.0
2024-02-21,5,2,0.264387,0.118405,1.0
2024-02-21,5,3,0.300038,0.118481,0.0
2024-02-21,5,4,0.363171,0.118557,0.0
2024-02-21,5,5,0.379101,0.118084,0.0
2024-02-21,5,6,0.404307,0.117518,0.0
2024-02-22,5,2,0.277252,0.118405,1.0
2024-02-22,5,3,0.300318,0.118481,0.0
2024-02-22,5,4,0.329741,0.118557,0.0
2024-02-22,5,5,0.336953,0.118084,0.0
2024-02-22,5,6,0.376681,0.117518,0.0
2024-02-23,5,2,0.282186,0.118405,0.0
2024-02-23,5,3,0.306118,0.118481,0.0
2024-02-23,5,4,0.335712,0.118557,0.0
2024-02-23,5,5,0.347053,0.118084,0.0
2024-02-23,5,6,0.379732,0.117518,0.0
2024-02-24,5,2,0.298348,0.118405,0.0
2024-02-24,5,3,0.303577,0.118481,0.0
2024-02-24,5,4,0.29895,0.118557,0.0
2024-02-24,5,5,0.317472,0.118084,0.0
2024-02-24,5,6,0.362058,0.117518,0.0
2024-01-30,6,2,0.322276,0.11932,0.0
2024-01-30,6,3,0.378681,0.119396,0.0
2024-01-30,6,4,0.343636,0.119473,1.0
2024-01-30,6,5,0.374336,0.119,1.0
2024-01-30,6,6,0.403737,0.118434,0.0
2024-01-31,6,2,0.340713,0.11932,0.0
2024-01-31,6,3,0.393072,0.119396,0.0
2024-01-31,6,4,0.357263,0.119473,1.0
2024-01-31,6,5,0.390198,0.119,1.0
2024-01-31,6,6,0.411261,0.118434,0.0
2024-02-01,6,2,0.328564,0.11932,0.0
2024-02-01,6,3,0.374949,0.119396,0.0
2024-02-01,6,4,0.337554,0.119473,1.0
2024-02-01,6,5,0.361045,0.119,1.0
2024-02-01,6,6,0.386872,0.118434,0.0
2024-02-02,6,2,0.34985,0.11932,0.0
2024-02-02,6,3,0.388628,0.119396,0.0
2024-02-02,6,4,0.358171,0.119473,1.0
2024-02-02,6,5,0.382036,0.119,0.0
2024-02-02,6,6,0.403456,0.118434,0.0
2024-02-03,6,2,0.409892,0.11932,0.0
2024-02-03,6,3,0.445111,0.119396,0.0
2024-02-03,6,4,0.423099,0.119473,1.0
2024-02-03,6,5,0.444047,0.119,0.0
2024-02-03,6,6,0.454278,0.118434,0.0
2024-02-04,6,2,0.46993,0.11932,0.0
2024-02-04,6,3,0.509271,0.119396,0.0
2024-02-04,6,4,0.48666,0.119473,1.0
2024-02-04,6,5,0.504259,0.119,0.0
2024-02-04,6,6,0.502726,0.118434,0.0
2024-02-05,6,2,0.489924,0.11932,0.0
2024-02-05,6,3,0.505813,0.119396,0.0
2024-02-05,6,4,0.465248,0.119473,1.0
2024-02-05,6,5,0.469576,0.119,0.0
2024-02-05,6,6,0.465281,0.118434,0.0
2024-02-06,6,2,0.527567,0.11932,0.0
2024-02-06,6,3,0.556229,0.119396,1.0
2024-02-06,6,4,0.504435,0.119473,1.0
2024-02-06,6,5,0.49291,0.119,0.0
2024-02-06,6,6,0.496148,0.118434,0.0
2024-02-07,6,2,0.55515,0.11932,0.0
2024-02-07,6,3,0.601821,0.119396,1.0
2024-02-07,6,4,0.595564,0.119473,1.0
2024-02-07,6,5,0.561684,0.119,0.0
2024-02-07,6,6,0.554259,0.118434,0.0
2024-02-08,6,2,0.59734,0.11932,0.0
2024-02-08,6,3,0.633721,0.119396,1.0
2024-02-08,6,4,0.637709,0.119473,1.0
2024-02-08,6,5,0.592936,0.119,0.0
2024-02-08,6,6,0.588653,0.118434,0.0
2024-02-09,6,2,0.669699,0.11932,0.0
2024-02-09,6,3,0.67697,0.119396,1.0
2024-02-09,6,4,0.659053,0.119473,0.0
2024-02-09,6,5,0.621175,0.119,0.0
2024-02-09,6,6,0.620675,0.118434,0.0
2024-02-10,6,2,0.617861,0.11932,0.0
2024-02-10,6,3,0.664446,0.119396,1.0
2024-02-10,6,4,0.661687,0.119473,0.0
2024-02-10,6,5,0.62404,0.119,0.0
2024-02-10,6,6,0.658081,0.118434,0.0
2024-02-11,6,2,0.563034,0.11932,0.0
2024-02-11,6,3,0.611177,0.119396,1.0
2024-02-11,6,4,0.603608,0.119473,0.0
2024-02-11,6,5,0.570854,0.119,0.0
2024-02-11,6,6,0.612918,0.118434,0.0
2024-02-12,6,2,0.513123,0.11932,0.0
2024-02-12,6,3,0.555323,0.119396,1.0
2024-02-12,6,4,0.550269,0.119473,0.0
2024-02-12,6,5,0.524544,0.119,0.0
2024-02-12,6,6,0.572132,0.118434,0.0
2024-02-13,6,2,0.483048,0.11932,1.0
2024-02-13,6,3,0.518695,0.119396,1.0
2024-02-13,6,4,0.507998,0.119473,0.0
2024-02-13,6,5,0.506013,0.119,0.0
2024-02-13,6,6,0.529504,0.118434,0.0
2024-02-14,6,2,0.44645,0.11932,1.0
2024-02-14,6,3,0.484001,0.119396,1.0
2024-02-14,6,4,0.463631,0.119473,0.0
2024-02-14,6,5,0.477309,0.119,0.0
2024-02-14,6,6,0.491926,0.118434,0.0
2024-02-15,6,2,0.40069,0.11932,1.0
2024-02-15,6,3,0.430207,0.119396,1.0
2024-02-15,6,4,0.406341,0.119473,0.0
2024-02-15,6,5,0.42031,0.119,0.0
2024-02-15,6,6,0.4447,0.118434,0.0
2024-02-16,6,2,0.358169,0.11932,1.0
2024-02-16,6,3,0.374613,0.119396,0.0
2024-02-16,6,4,0.353397,0.119473,0.0
2024-02-16,6,5,0.366306,0.119,0.0
2024-02-16,6,6,0.400836,0.118434,0.0
2024-02-17,6,2,0.342748,0.11932,1.0
2024-02-17,6,3,0.360338,0.119396,0.0
2024-02-17,6,4,0.342433,0.119473,0.0
2024-02-17,6,5,0.350956,0.119,0.0
2024-02-17,6,6,0.399269,0.118434,0.0
2024-02-18,6,2,0.336578,0.11932,1.0
2024-02-18,6,3,0.352125,0.119396,0.0
2024-02-18,6,4,0.337202,0.119473,0.0
2024-02-18,6,5,0.341562,0.119,0.0
2024-02-18,6,6,0.398931,0.118434,0.0
2024-02-19,6,2,0.341238,0.11932,1.0
2024-02-19,6,3,0.34934,0.119396,0.0
2024-02-19,6,4,0.309947,0.119473,0.0
2024-02-19,6,5,0.329225,0.119,0.0
2024-02-19,6,6,0.396397,0.118434,0.0
2024-02-20,6,2,0.344785,0.11932,1.0
2024-02-20,6,3,0.347975,0.119396,0.0
2024-02-20,6,4,0.306798,0.119473,0.0
2024-02-20,6,5,0.330816,0.119,0.0
2024-02-20,6,6,0.38898,0.118434,0.0
2024-02-21,6,2,0.311498,0.11932,1.0
2024-02-21,6,3,0.347137,0.119396,0.0
2024-02-21,6,4,0.405849,0.119473,0.0
2024-02-21,6,5,0.41445,0.119,0.0
2024-02-21,6,6,0.43622,0.118434,0.0
2024-02-22,6,2,0.323454,0.11932,1.0
2024-02-22,6,3,0.345271,0.119396,0.0
2024-02-22,6,4,0.368755,0.119473,0.0
2024-02-22,6,5,0.367647,0.119,0.0
2024-02-22,6,6,0.407841,0.118434,0.0
2024-02-23,6,2,0.327641,0.11932,0.0
2024-02-23,6,3,0.350136,0.119396,0.0
2024-02-23,6,4,0.373865,0.119473,0.0
2024-02-23,6,5,0.377179,0.119,0.0
2024-02-23,6,6,0.41073,0.118434,0.0
2024-02-24,6,2,0.347345,0.11932,0.0
2024-02-24,6,3,0.348717,0.119396,0.0
2024-02-24,6,4,0.336193,0.119473,0.0
2024-02-24,6,5,0.34861,0.119,0.0
2024-02-24,6,6,0.393171,0.118434,0.0
2024-01-30,7,2,0.382274,0.124806,1.0
2024-01-30,7,3,0.433785,0.124886,0.0
2024-01-30,7,4,0.385916,0.124966,1.0
2024-01-30,7,5,0.418423,0.124496,1.0
2024-01-30,7,6,0.436362,0.123934,0.0
2024-01-31,7,2,0.401686,0.124806,1.0
2024-01-31,7,3,0.448566,0.124886,0.0
2024-01-31,7,4,0.399984,0.124966,1.0
2024-01-31,7,5,0.433356,0.124496,1.0
2024-01-31,7,6,0.445616,0.123934,0.0
2024-02-01,7,2,0.386919,0.124806,1.0
2024-02-01,7,3,0.428759,0.124886,0.0
2024-02-01,7,4,0.378423,0.124966,1.0
2024-02-01,7,5,0.398444,0.124496,1.0
2024-02-01,7,6,0.423319,0.123934,0.0
2024-02-02,7,2,0.40634,0.124806,1.0
2024-02-02,7,3,0.440421,0.124886,0.0
2024-02-02,7,4,0.397903,0.124966,1.0
2024-02-02,7,5,0.418211,0.124496,1.0
2024-02-02,7,6,0.439498,0.123934,0.0
2024-02-03,7,2,0.467482,0.124806,0.0
2024-02-03,7,3,0.497353,0.124886,0.0
2024-02-03,7,4,0.463892,0.124966,1.0
2024-02-03,7,5,0.480962,0.124496,0.0
2024-02-03,7,6,0.490529,0.123934,0.0
2024-02-04,7,2,0.529233,0.124806,0.0
2024-02-04,7,3,0.562164,0.124886,0.0
2024-02-04,7,4,0.528678,0.124966,1.0
2024-02-04,7,5,0.541869,0.124496,0.0
2024-02-04,7,6,0.539821,0.123934,0.0
2024-02-05,7,2,0.552992,0.124806,0.0
2024-02-05,7,3,0.561562,0.124886,0.0
2024-02-05,7,4,0.510448,0.124966,1.0
2024-02-05,7,5,0.513563,0.124496,0.0
2024-02-05,7,6,0.503581,0.123934,0.0
2024-02-06,7,2,0.588783,0.124806,0.0
2024-02-06,7,3,0.609901,0.124886,1.0
2024-02-06,7,4,0.549612,0.124966,1.0
2024-02-06,7,5,0.53773,0.124496,0.0
2024-02-06,7,6,0.535386,0.123934,0.0
2024-02-07,7,2,0.617249,0.124806,0.0
2024-02-07,7,3,0.65487,0.124886,1.0
2024-02-07,7,4,0.639863,0.124966,1.0
2024-02-07,7,5,0.607851,0.124496,0.0
2024-02-07,7,6,0.592866,0.123934,0.0
2024-02-08,7,2,0.657953,0.124806,0.0
2024-02-08,7,3,0.685713,0.124886,1.0
2024-02-08,7,4,0.680712,0.124966,1.0
2024-02-08,7,5,0.638209,0.124496,0.0
2024-02-08,7,6,0.626809,0.123934,0.0
2024-02-09,7,2,0.728084,0.124806,0.0
2024-02-09,7,3,0.728555,0.124886,1.0
2024-02-09,7,4,0.703659,0.124966,1.0
2024-02-09,7,5,0.668214,0.124496,0.0
2024-02-09,7,6,0.659311,0.123934,0.0
2024-02-10,7,2,0.687242,0.124806,0.0
2024-02-10,7,3,0.720741,0.124886,1.0
2024-02-10,7,4,0.708991,0.124966,0.0
2024-02-10,7,5,0.666045,0.124496,0.0
2024-02-10,7,6,0.700473,0.123934,0.0
2024-02-11,7,2,0.633396,0.124806,0.0
2024-02-11,7,3,0.67025,0.124886,1.0
2024-02-11,7,4,0.653168,0.124966,0.0
2024-02-11,7,5,0.613111,0.124496,0.0
2024-02-11,7,6,0.657179,0.123934,1.0
2024-02-12,7,2,0.5865,0.124806,0.0
2024-02-12,7,3,0.618552,0.124886,1.0
2024-02-12,7,4,0.602937,0.124966,0.0
2024-02-12,7,5,0.571816,0.124496,0.0
2024-02-12,7,6,0.61651,0.123934,1.0
2024-02-13,7,2,0.5596,0.124806,1.0
2024-02-13,7,3,0.5855,0.124886,1.0
2024-02-13,7,4,0.563699,0.124966,0.0
2024-02-13,7,5,0.558201,0.124496,0.0
2024-02-13,7,6,0.574535,0.123934,1.0
2024-02-14,7,2,0.567263,0.124806,1.0
2024-02-14,7,3,0.596631,0.124886,1.0
2024-02-14,7,4,0.568978,0.124966,0.0
2024-02-14,7,5,0.574684,0.124496,0.0
2024-02-14,7,6,0.573634,0.123934,1.0
2024-02-15,7,2,0.566133,0.124806,1.0
2024-02-15,7,3,0.589545,0.124886,1.0
2024-02-15,7,4,0.56077,0.124966,0.0
2024-02-15,7,5,0.562441,0.124496,0.0
2024-02-15,7,6,0.562795,0.123934,1.0
2024-02-16,7,2,0.539287,0.124806,1.0
2024-02-16,7,3,0.522129,0.124886,1.0
2024-02-16,7,4,0.483984,0.124966,0.0
2024-02-16,7,5,0.480652,0.124496,0.0
2024-02-16,7,6,0.477825,0.123934,1.0
2024-02-17,7,2,0.534853,0.124806,1.0
2024-02-17,7,3,0.553852,0.124886,0.0
2024-02-17,7,4,0.532626,0.124966,0.0
2024-02-17,7,5,0.521845,0.124496,0.0
2024-02-17,7,6,0.546679,0.123934,1.0
2024-02-18,7,2,0.527479,0.124806,1.0
2024-02-18,7,3,0.54503,0.124886,0.0
2024-02-18,7,4,0.527221,0.124966,0.0
2024-02-18,7,5,0.513326,0.124496,1.0
2024-02-18,7,6,0.546096,0.123934,1.0
2024-02-19,7,2,0.541484,0.124806,1.0
2024-02-19,7,3,0.547985,0.124886,0.0
2024-02-19,7,4,0.502016,0.124966,0.0
2024-02-19,7,5,0.506118,0.124496,1.0
2024-02-19,7,6,0.547158,0.123934,1.0
2024-02-20,7,2,0.54291,0.124806,1.0
2024-02-20,7,3,0.544161,0.124886,0.0
2024-02-20,7,4,0.496257,0.124966,0.0
2024-02-20,7,5,0.502061,0.124496,1.0
2024-02-20,7,6,0.540471,0.123934,1.0
2024-02-21,7,2,0.465578,0.124806,1.0
2024-02-21,7,3,0.500498,0.124886,0.0
2024-02-21,7,4,0.557616,0.124966,0.0
2024-02-21,7,5,0.550877,0.124496,1.0
2024-02-21,7,6,0.552753,0.123934,0.0
2024-02-22,7,2,0.434255,0.124806,1.0
2024-02-22,7,3,0.451824,0.124886,0.0
2024-02-22,7,4,0.468065,0.124966,0.0
2024-02-22,7,5,0.454802,0.124496,1.0
2024-02-22,7,6,0.486129,0.123934,0.0
2024-02-23,7,2,0.392621,0.124806,1.0
2024-02-23,7,3,0.409603,0.124886,0.0
2024-02-23,7,4,0.421728,0.124966,0.0
2024-02-23,7,5,0.41563,0.124496,1.0
2024-02-23,7,6,0.450875,0.123934,0.0
2024-02-24,7,2,0.419237,0.124806,0.0
2024-02-24,7,3,0.412091,0.124886,0.0
2024-02-24,7,4,0.385646,0.124966,0.0
2024-02-24,7,5,0.391776,0.124496,1.0
2024-02-24,7,6,0.433501,0.123934,0.0
2024-01-30,8,2,0.332623,0.121971,0.0
2024-01-30,8,3,0.389897,0.122049,0.0
2024-01-30,8,4,0.347243,0.122128,0.0
2024-01-30,8,5,0.382256,0.121656,1.0
2024-01-30,8,6,0.396161,0.121093,0.0
2024-01-31,8,2,0.362032,0.121971,0.0
2024-01-31,8,3,0.41256,0.122049,0.0
2024-01-31,8,4,0.368851,0.122128,1.0
2024-01-31,8,5,0.406599,0.121656,1.0
2024-01-31,8,6,0.410615,0.121093,0.0
2024-02-01,8,2,0.3596,0.121971,0.0
2024-02-01,8,3,0.402154,0.122049,0.0
2024-02-01,8,4,0.356309,0.122128,1.0
2024-02-01,8,5,0.381835,0.121656,1.0
2024-02-01,8,6,0.394276,0.121093,0.0
2024-02-02,8,2,0.383074,0.121971,0.0
2024-02-02,8,3,0.417299,0.122049,0.0
2024-02-02,8,4,0.37922,0.122128,1.0
2024-02-02,8,5,0.40208,0.121656,0.0
2024-02-02,8,6,0.415775,0.121093,0.0
2024-02-03,8,2,0.451646,0.121971,0.0
2024-02-03,8,3,0.480212,0.122049,0.0
2024-02-03,8,4,0.450957,0.122128,1.0
2024-02-03,8,5,0.470909,0.121656,0.0
2024-02-03,8,6,0.471666,0.121093,0.0
2024-02-04,8,2,0.508472,0.121971,0.0
2024-02-04,8,3,0.542523,0.122049,0.0
2024-02-04,8,4,0.512588,0.122128,1.0
2024-02-04,8,5,0.523896,0.121656,0.0
2024-02-04,8,6,0.521714,0.121093,0.0
2024-02-05,8,2,0.531317,0.121971,0.0
2024-02-05,8,3,0.541616,0.122049,0.0
2024-02-05,8,4,0.493273,0.122128,1.0
2024-02-05,8,5,0.49428,0.121656,0.0
2024-02-05,8,6,0.48389,0.121093,0.0
2024-02-06,8,2,0.566237,0.121971,0.0
2024-02-06,8,3,0.590136,0.122049,0.0
2024-02-06,8,4,0.531294,0.122128,1.0
2024-02-06,8,5,0.515194,0.121656,0.0
2024-02-06,8,6,0.515308,0.121093,0.0
2024-02-07,8,2,0.591718,0.121971,0.0
2024-02-07,8,3,0.633626,0.122049,1.0
2024-02-07,8,4,0.620078,0.122128,1.0
2024-02-07,8,5,0.582236,0.121656,0.0
2024-02-07,8,6,0.572204,0.121093,0.0
2024-02-08,8,2,0.615425,0.121971,0.0
2024-02-08,8,3,0.673501,0.122049,1.0
2024-02-08,8,4,0.678928,0.122128,1.0
2024-02-08,8,5,0.636631,0.121656,0.0
2024-02-08,8,6,0.642835,0.121093,0.0
2024-02-09,8,2,0.649325,0.121971,0.0
2024-02-09,8,3,0.677219,0.122049,1.0
2024-02-09,8,4,0.657379,0.122128,0.0
2024-02-09,8,5,0.624309,0.121656,0.0
2024-02-09,8,6,0.640787,0.121093,0.0
2024-02-10,8,2,0.573686,0.121971,0.0
2024-02-10,8,3,0.613286,0.122049,1.0
2024-02-10,8,4,0.59579,0.122128,0.0
2024-02-10,8,5,0.552205,0.121656,0.0
2024-02-10,8,6,0.61467,0.121093,0.0
2024-02-11,8,2,0.512524,0.121971,0.0
2024-02-11,8,3,0.553716,0.122049,1.0
2024-02-11,8,4,0.53188,0.122128,0.0
2024-02-11,8,5,0.496703,0.121656,0.0
2024-02-11,8,6,0.566735,0.121093,0.0
2024-02-12,8,2,0.463388,0.121971,0.0
2024-02-12,8,3,0.497149,0.122049,1.0
2024-02-12,8,4,0.477973,0.122128,0.0
2024-02-12,8,5,0.456468,0.121656,0.0
2024-02-12,8,6,0.522046,0.121093,1.0
2024-02-13,8,2,0.432397,0.121971,0.0
2024-02-13,8,3,0.459656,0.122049,1.0
2024-02-13,8,4,0.434544,0.122128,0.0
2024-02-13,8,5,0.438581,0.121656,0.0
2024-02-13,8,6,0.47607,0.121093,1.0
2024-02-14,8,2,0.394647,0.121971,1.0
2024-02-14,8,3,0.424067,0.122049,1.0
2024-02-14,8,4,0.388911,0.122128,0.0
2024-02-14,8,5,0.407676,0.121656,0.0
2024-02-14,8,6,0.435005,0.121093,1.0
2024-02-15,8,2,0.394049,0.121971,1.0
2024-02-15,8,3,0.416992,0.122049,1.0
2024-02-15,8,4,0.382022,0.122128,0.0
2024-02-15,8,5,0.399121,0.121656,0.0
2024-02-15,8,6,0.425438,0.121093,1.0
2024-02-16,8,2,0.388368,0.121971,1.0
2024-02-16,8,3,0.401348,0.122049,0.0
2024-02-16,8,4,0.371497,0.122128,0.0
2024-02-16,8,5,0.381645,0.121656,0.0
2024-02-16,8,6,0.415185,0.121093,1.0
2024-02-17,8,2,0.379012,0.121971,1.0
2024-02-17,8,3,0.391155,0.122049,0.0
2024-02-17,8,4,0.362965,0.122128,0.0
2024-02-17,8,5,0.366772,0.121656,0.0
2024-02-17,8,6,0.414574,0.121093,1.0
2024-02-18,8,2,0.373806,0.121971,1.0
2024-02-18,8,3,0.383268,0.122049,0.0
2024-02-18,8,4,0.358515,0.122128,0.0
2024-02-18,8,5,0.356666,0.121656,0.0
2024-02-18,8,6,0.417526,0.121093,1.0
2024-02-19,8,2,0.384726,0.121971,1.0
2024-02-19,8,3,0.3846,0.122049,0.0
2024-02-19,8,4,0.335186,0.122128,0.0
2024-02-19,8,5,0.353898,0.121656,1.0
2024-02-19,8,6,0.418198,0.121093,1.0
2024-02-20,8,2,0.384409,0.121971,1.0
2024-02-20,8,3,0.380133,0.122049,0.0
2024-02-20,8,4,0.330241,0.122128,0.0
2024-02-20,8,5,0.352798,0.121656,1.0
2024-02-20,8,6,0.41296,0.121093,1.0
2024-02-21,8,2,0.351502,0.121971,1.0
2024-02-21,8,3,0.380896,0.122049,0.0
2024-02-21,8,4,0.433976,0.122128,0.0
2024-02-21,8,5,0.442323,0.121656,1.0
2024-02-21,8,6,0.461786,0.121093,0.0
2024-02-22,8,2,0.360696,0.121971,1.0
2024-02-22,8,3,0.376286,0.122049,0.0
2024-02-22,8,4,0.393926,0.122128,0.0
2024-02-22,8,5,0.391264,0.121656,1.0
2024-02-22,8,6,0.433604,0.121093,0.0
2024-02-23,8,2,0.367387,0.121971,0.0
2024-02-23,8,3,0.383239,0.122049,0.0
2024-02-23,8,4,0.400866,0.122128,0.0
2024-02-23,8,5,0.403556,0.121656,1.0
2024-02-23,8,6,0.437291,0.121093,0.0
2024-02-24,8,2,0.385757,0.121971,0.0
2024-02-24,8,3,0.380343,0.122049,0.0
2024-02-24,8,4,0.360128,0.122128,0.0
2024-02-24,8,5,0.369921,0.121656,1.0
2024-02-24,8,6,0.418325,0.121093,0.0
2024-01-30,9,2,0.311445,0.119685,0.0
2024-01-30,9,3,0.37145,0.119671,0.0
2024-01-30,9,4,0.327411,0.119747,0.0
2024-01-30,9,5,0.35295,0.119274,0.0
2024-01-30,9,6,0.380839,0.118709,0.0
2024-01-31,9,2,0.350219,0.119685,0.0
2024-01-31,9,3,0.401778,0.119671,0.0
2024-01-31,9,4,0.356383,0.119747,0.0
2024-01-31,9,5,0.399435,0.119274,0.0
2024-01-31,9,6,0.393076,0.118709,0.0
2024-02-01,9,2,0.351305,0.119685,0.0
2024-02-01,9,3,0.394215,0.119671,0.0
2024-02-01,9,4,0.347516,0.119747,0.0
2024-02-01,9,5,0.380119,0.119274,0.0
2024-02-01,9,6,0.380518,0.118709,0.0
2024-02-02,9,2,0.373915,0.119685,0.0
2024-02-02,9,3,0.408886,0.119671,0.0
2024-02-02,9,4,0.369906,0.119747,0.0
2024-02-02,9,5,0.397137,0.119274,0.0
2024-02-02,9,6,0.403365,0.118709,0.0
2024-02-03,9,2,0.402408,0.119685,0.0
2024-02-03,9,3,0.429051,0.119671,0.0
2024-02-03,9,4,0.394297,0.119747,0.0
2024-02-03,9,5,0.421477,0.119274,0.0
2024-02-03,9,6,0.421652,0.118709,0.0
2024-02-04,9,2,0.45972,0.119685,0.0
2024-02-04,9,3,0.492031,0.119671,0.0
2024-02-04,9,4,0.454799,0.119747,0.0
2024-02-04,9,5,0.470616,0.119274,0.0
2024-02-04,9,6,0.471441,0.118709,0.0
2024-02-05,9,2,0.511056,0.119685,0.0
2024-02-05,9,3,0.548738,0.119671,0.0
2024-02-05,9,4,0.507501,0.119747,0.0
2024-02-05,9,5,0.511925,0.119274,0.0
2024-02-05,9,6,0.513109,0.118709,0.0
2024-02-06,9,2,0.524517,0.119685,0.0
2024-02-06,9,3,0.546286,0.119671,0.0
2024-02-06,9,4,0.480224,0.119747,0.0
2024-02-06,9,5,0.466429,0.119274,0.0
2024-02-06,9,6,0.473026,0.118709,0.0
2024-02-07,9,2,0.550895,0.119685,0.0
2024-02-07,9,3,0.591738,0.119671,0.0
2024-02-07,9,4,0.571875,0.119747,0.0
2024-02-07,9,5,0.535952,0.119274,0.0
2024-02-07,9,6,0.531261,0.118709,0.0
2024-02-08,9,2,0.575042,0.119685,0.0
2024-02-08,9,3,0.633459,0.119671,0.0
2024-02-08,9,4,0.633543,0.119747,0.0
2024-02-08,9,5,0.592126,0.119274,0.0
2024-02-08,9,6,0.603224,0.118709,0.0
2024-02-09,9,2,0.612227,0.119685,0.0
2024-02-09,9,3,0.639016,0.119671,0.0
2024-02-09,9,4,0.612108,0.119747,0.0
2024-02-09,9,5,0.581426,0.119274,0.0
2024-02-09,9,6,0.601348,0.118709,0.0
2024-02-10,9,2,0.579541,0.119685,0.0
2024-02-10,9,3,0.617537,0.119671,0.0
2024-02-10,9,4,0.597535,0.119747,0.0
2024-02-10,9,5,0.553313,0.119274,0.0
2024-02-10,9,6,0.61052,0.118709,0.0
2024-02-11,9,2,0.519343,0.119685,0.0
2024-02-11,9,3,0.55917,0.119671,0.0
2024-02-11,9,4,0.534345,0.119747,0.0
2024-02-11,9,5,0.497708,0.119274,0.0
2024-02-11,9,6,0.562524,0.118709,0.0
2024-02-12,9,2,0.472484,0.119685,0.0
2024-02-12,9,3,0.504762,0.119671,0.0
2024-02-12,9,4,0.481997,0.119747,0.0
2024-02-12,9,5,0.458476,0.119274,0.0
2024-02-12,9,6,0.518337,0.118709,1.0
2024-02-13,9,2,0.439678,0.119685,0.0
2024-02-13,9,3,0.466149,0.119671,0.0
